archive	file	verdict	distinct	calls	lvos	scanner	path	sha256
FTransV0.05b.lha	libs/socket.library	DUAL_STACK_AS225	distinct=36	calls=62	socket,bind,listen,accept,connect,sendto,send,recvfrom,recv,shutdown,setsockopt,getsockopt,getsockname,getpeername,IoctlSocket,CloseSocket,WaitSelect,SetSocketSignals,ObtainSocket,ReleaseSocket,SetErrnoPtr,Inet_NtoA,inet_addr,Inet_LnaOf,Inet_NetOf,Inet_MakeAddr,inet_network,gethostbyname,gethostbyaddr,getnetbyname,getnetbyaddr,getservbyname,getservbyport,getprotobyname,getprotobynumber,vsyslog	scanner=7	comm/net/FTransV0.05b.lha	0f02a8b8c78b81bea38c1a593bc2e357be7e138b7684cc70914d3efc578fcfa1
FWControl.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/FWControl.lha	54bc3ed05ed1d0725884b85163760519ab13f711e7f02adab4cb5d6a38f81bd0
F_Rmail_V1.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/F_Rmail_V1.lha	b5734ed8d2f59dcf73c2294d5332f7ce1c3cd204690f689c6573accf7b95bd6a
FactsItaCat.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/FactsItaCat.lha	6f9c009e83be02b8d566dd62807347cf41d85b6a6b78ed7606e09700163b6e7c
FastCallDemo.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/bbs/FastCallDemo.lha	117c1d1176aa3eb003699fbf296c7cdd9afd4c5771a0c355318ce42fa1b2da6f
FaxByEmail.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/FaxByEmail.lha	79db7fc4cdf1981089ce9c240ebaeb251bda51430dd0addb29133b3aa05e34d1
FileChecker.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/ambos/FileChecker.lha	dc0f4cbe383f5aef1f306c06198ff8930fbe4526e29a95949d84de7261afcd3f
FileTool.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/ambos/FileTool.lha	72da019b5c5b9b7714585e153558ed91278afb500b7f7d6aa1b61d047095fe33
Fileswapper.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/Fileswapper.lha	8bbfb82955224e86abd227aca802c05e6aabae8d5b2cb1e80533f3ba9e3bd7c7
Filter.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/Filter.lha	26e83ca21da999c47b22a67c9bab33f39b53e5557598c704fdaa18fcff4e446f
Finger.lha	FINGER/finger	NO_SOCKETBASE_STORE opens=4	distinct=0	calls=0		scanner=7	comm/tcp/Finger.lha	3107f835a7536a6ba3570bb66a268fbe8dce09d72785cb7f9086649d79a3b16c
FingerInfo10.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/FingerInfo10.lha	dca06f3ed76c9baec264599a621dd9da34dd25b6e176d7a6e8675b9c12ef08ea
Fitz.lha	Fitz/FitzCtrl	NO_SOCKETBASE_STORE opens=2	distinct=0	calls=0		scanner=7	comm/tcp/Fitz.lha	f87170ffdd0f97ff8137e1dfd9077cf3eb03badcf4a3526572e943d0cbaa399b
Fitz.lha	Fitz/fitz	NO_SOCKETBASE_STORE opens=6	distinct=0	calls=0		scanner=7	comm/tcp/Fitz.lha	f87170ffdd0f97ff8137e1dfd9077cf3eb03badcf4a3526572e943d0cbaa399b
FloodHunter.lha	dns	OK	distinct=11	calls=14	send,CloseSocket,WaitSelect,Inet_NtoA,inet_addr,Inet_LnaOf,Inet_NetOf,Inet_MakeAddr,gethostbyname,vsyslog,SocketBaseTagList	scanner=7	comm/irc/FloodHunter.lha	3f3eedeae3123da561841d37d059432072be9cec819ac4417845e4a3b8a93562
FoXGate.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/FoXGate.lha	f531b317d6773b60ccb0694178ac48a5366ff4cfd54d24d1d6914d95472cfed0
FoXGate1_9.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/FoXGate1_9.lha	5a4523be8312bc915f7d4388698725a184ef2439d3a28e2fbe1c25cb333a8a9c
FolderSigV1.2.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/FolderSigV1.2.lha	6c4acf52177f269159817c4b08fa0996d33718db859ab698617bd3d8aef97d5d
FoxConvert.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/FoxConvert.lha	1a840a0bae7666808395cd45a8a5f6ad1c9238652805796be51114836b860f22
FreeDB-Spa.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/FreeDB-Spa.lha	28d526e8e85fa40f04ab7340e64fb043bea7be64e0fb8369206be12976ebc1a7
FreeDB-de.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/FreeDB-de.lha	a28547eb59ba780c6d99fff6f3b5e558a22fea0f784d8b24114d4bb64d163e90
FreeDBItaCat.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/FreeDBItaCat.lha	009c7850f92a2bf2ddff37a1ba394345291f6205030c3551b0ef9033c7c55d15
FreedomC1.14.lha	Libs/socket.library	DUAL_STACK_AS225	distinct=36	calls=62	socket,bind,listen,accept,connect,sendto,send,recvfrom,recv,shutdown,setsockopt,getsockopt,getsockname,getpeername,IoctlSocket,CloseSocket,WaitSelect,SetSocketSignals,ObtainSocket,ReleaseSocket,SetErrnoPtr,Inet_NtoA,inet_addr,Inet_LnaOf,Inet_NetOf,Inet_MakeAddr,inet_network,gethostbyname,gethostbyaddr,getnetbyname,getnetbyaddr,getservbyname,getservbyport,getprotobyname,getprotobynumber,vsyslog	scanner=7	comm/net/FreedomC1.14.lha	361b94071403641fd315598b854d412e3ac89ee23256517441207a6f0b85bbb4
FreedomGer.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/FreedomGer.lha	6d658b2f6f9176e0137a03ac3c07321bf5db8684210586c225cfe8a8a4dee594
FriendSh3ep1.0.1.lha	FriendSh3ep1.0.1/bin/FriendSh3ep	OK	distinct=1	calls=2	listen	scanner=7	comm/net/FriendSh3ep1.0.1.lha	458a3aa6a243a90fef2e1505f5b956c12b8f12c55b792cfbec1b4bcb9384148e
FtpDaemon.lha	ftpd2/ftpd	OK	distinct=3	calls=5	ObtainSocket,SetErrnoPtr,Dup2Socket	scanner=7	comm/tcp/FtpDaemon.lha	26425d0c5a04e92388625674113acb9855b2e63baf39091bd3224cd7ab3151ae
FtpDaemon.lha	amimsgd/amimsgd	OK	distinct=2	calls=2	ObtainSocket,SetErrnoPtr	scanner=7	comm/tcp/FtpDaemon.lha	26425d0c5a04e92388625674113acb9855b2e63baf39091bd3224cd7ab3151ae
FtpDaemon.lha	amimsg/amimsg	NO_SOCKETBASE_STORE opens=6	distinct=0	calls=0		scanner=7	comm/tcp/FtpDaemon.lha	26425d0c5a04e92388625674113acb9855b2e63baf39091bd3224cd7ab3151ae
FunFont2.3.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/irc/FunFont2.3.lha	7eef7e335fadf850413273ebf01a1cf6b0d5c235d12a18a7ba7ee8755c6e8111
G5_Main.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/bbs/G5_Main.lha	1352e843c3d90e9f6ecadcb837517752baf6537e990165badeca3b195994ab2b
G5_VTX.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/bbs/G5_VTX.lha	4c0e58c9d095e0f62cb73f7d5af83e75b17557295cfc9e71b7b7ba21e5544cff
G5_bin68010.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/bbs/G5_bin68010.lha	b2caaaa2a903bd961b32daf441ba2cbcb8047a86398da85f68271ca90a3fc968
G5_bin68060.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/bbs/G5_bin68060.lha	69b3a4b64f2a257c0575c91cb7f63dc7b94118824969dadda1372bc6f0b3bba9
G5_binwos.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/bbs/G5_binwos.lha	8833fb4b2b23acc5f1a1df756fbdc5c05e94005995b123a5a5efb7351333b359
GDMail_1.4.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/GDMail_1.4.lha	96903e8de6eea5b3f0e5006ee84da87c4551d37ad1e6536711b022ffa3991960
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/L/netfs-handler	OK	distinct=11	calls=14	socket,connect,send,recv,setsockopt,CloseSocket,ObtainSocket,SetErrnoPtr,inet_addr,gethostbyname,getservbyname	scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/L/inet-handler	OK	distinct=8	calls=20	accept,send,recv,setsockopt,IoctlSocket,CloseSocket,Errno,Dup2Socket	scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/GG/serv/netfs-server	OK	distinct=14	calls=17	socket,connect,send,recv,setsockopt,getpeername,CloseSocket,ObtainSocket,SetErrnoPtr,Inet_NtoA,inet_addr,gethostbyname,getservbyname,vsyslog	scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/GG/bin/showmount	OK	distinct=16	calls=28	socket,bind,connect,sendto,send,recvfrom,recv,IoctlSocket,CloseSocket,WaitSelect,getdtablesize,inet_addr,gethostbyname,vsyslog,gethostname,SocketBaseTagList	scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/GG/bin/rsh	OK	distinct=18	calls=42	socket,bind,listen,accept,connect,send,recv,setsockopt,IoctlSocket,CloseSocket,WaitSelect,SetSocketSignals,ObtainSocket,ReleaseCopyOfSocket,gethostbyname,getservbyname,vsyslog,SocketBaseTagList	scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/GG/bin/rpcinfo	OK	distinct=22	calls=52	socket,bind,connect,sendto,send,recvfrom,recv,setsockopt,IoctlSocket,CloseSocket,WaitSelect,getdtablesize,Inet_NtoA,inet_addr,Inet_NetOf,Inet_MakeAddr,gethostbyname,gethostbyaddr,vsyslog,gethostname,gethostid,SocketBaseTagList	scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/GG/bin/route	OK+SOCK_RAW	distinct=16	calls=20	socket,send,shutdown,IoctlSocket,CloseSocket,Inet_NtoA,inet_addr,Inet_LnaOf,inet_network,gethostbyname,gethostbyaddr,getnetbyname,getnetbyaddr,vsyslog,gethostname,SocketBaseTagList	scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/GG/bin/portmap	OK	distinct=17	calls=56	socket,bind,listen,accept,sendto,send,recvfrom,recv,getsockname,IoctlSocket,CloseSocket,WaitSelect,getdtablesize,vsyslog,gethostname,gethostid,SocketBaseTagList	scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/GG/bin/ping	OK+SOCK_RAW	distinct=15	calls=29	socket,sendto,send,recvfrom,setsockopt,CloseSocket,WaitSelect,SetSocketSignals,Inet_NtoA,inet_addr,gethostbyname,gethostbyaddr,getprotobyname,vsyslog,SocketBaseTagList	scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/GG/bin/nicfeed	NO_SOCKETBASE_STORE opens=2	distinct=0	calls=0		scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/GG/bin/netmount	OK	distinct=9	calls=12	socket,connect,send,recv,CloseSocket,SetErrnoPtr,inet_addr,gethostbyname,getservbyname	scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/GG/bin/ncftp	OK	distinct=21	calls=38	socket,bind,listen,accept,connect,send,recv,shutdown,setsockopt,getsockopt,getsockname,CloseSocket,WaitSelect,Inet_NtoA,inet_addr,gethostbyname,gethostbyaddr,getservbyname,vsyslog,gethostname,SocketBaseTagList	scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/GG/bin/login	OK	distinct=3	calls=3	SetErrnoPtr,vsyslog,gethostname	scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/GG/bin/letnet	OK	distinct=13	calls=30	socket,connect,send,recv,shutdown,IoctlSocket,ObtainSocket,ReleaseCopyOfSocket,Errno,inet_addr,gethostbyname,getservbyname,SocketBaseTagList	scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/GG/bin/inetd	OK	distinct=18	calls=48	socket,bind,listen,accept,send,recv,setsockopt,getpeername,CloseSocket,WaitSelect,SetSocketSignals,ObtainSocket,ReleaseSocket,ReleaseCopyOfSocket,Inet_NtoA,getservbyname,vsyslog,SocketBaseTagList	scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/GG/bin/ifconfig	OK	distinct=11	calls=27	socket,send,IoctlSocket,CloseSocket,Inet_NtoA,inet_addr,Inet_MakeAddr,gethostbyname,getnetbyname,vsyslog,SocketBaseTagList	scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/GG/bin/ch_nfsc	OK	distinct=16	calls=34	socket,bind,connect,sendto,send,recvfrom,recv,IoctlSocket,CloseSocket,WaitSelect,getdtablesize,gethostbyname,getprotobyname,sendmsg,gethostname,SocketBaseTagList	scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/GG/bin/askhost	OK	distinct=9	calls=14	WaitSelect,Inet_NtoA,inet_addr,Inet_LnaOf,Inet_NetOf,Inet_MakeAddr,gethostbyname,gethostbyaddr,SocketBaseTagList	scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/GG/bin/arp	OK	distinct=13	calls=38	socket,send,recv,IoctlSocket,CloseSocket,Inet_NtoA,inet_addr,gethostbyname,gethostbyaddr,getnetbyname,vsyslog,gethostname,SocketBaseTagList	scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GG-Lite-net-m68k.lha	GG-Lite-1.0-net-m68k/GG/bin/AmiTCP	BASE_BUT_NO_CALLS	distinct=0	calls=0		scanner=7	dev/gg/GG-Lite-net-m68k.lha	c642a88eea36f12ebc349e30cbaed7f515121e3aaa2ad7f24e3b3bf4516b4a40
GGSearch.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/irc/GGSearch.lha	d08094512b6ed809ee6f6d5db64cb6914dcb88facb2e670662eb6802b8d63a83
GHN.lha	ghn/ghn	OK	distinct=8	calls=10	socket,connect,send,recv,setsockopt,CloseSocket,gethostbyname,SocketBaseTagList	scanner=7	comm/tcp/GHN.lha	85bf8514a4a7e3f957aa822b5f58d1ce8e2296c6bb8945f21572fd818399a54b
GMPBillITA.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/GMPBillITA.lha	93088bc54891bf889c334afd926ab74e96066303c86c8cd74984824c3571e38f
GMsuite.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/thor/GMsuite.lha	b464d4d36fcc08030627ff49b5b6f7e1b93df10eb1f5daa8a2fcb425be5e1077
GPDialv1.0.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/GPDialv1.0.lha	8016571f9987145faac1ddd67e01a9d38a3d217f06fae0af38af01996fb96d9c
GPF2342S.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/GPF2342S.lha	61d649a3fe2e387c52344c3d2bd1a69c64134d45c9dab403bf04841a7219b21c
GPFC1-346350.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/GPFC1-346350.lha	c0c1c2e3d4d709f01d1099c10fe06dde5afebbc5018a2d449943d9566a732523
GPFC2-347350.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/GPFC2-347350.lha	deb1309f1ce29fc3bb1da878b3c7f434020d956e05e6f84594d0b26063fc3c2a
GPFP_1.0.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/GPFP_1.0.lha	ef4e5e4daf072eb9bd08f3170299197f6b576cc1085a9612bfc9bd9b1d35a630
GPFax_Patch.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/GPFax_Patch.lha	551c8ac6b91daafb21bf8c7184ea9d1298e1736e6ca1acb7e6b63267839c545d
GSInfoMaster.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/bbs/GSInfoMaster.lha	09abf5a2db782ca7f94e860c1c5ae6d78758611e1e9e1f692c504be27d61e0e8
GSM_Text_Messa.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/GSM_Text_Messa.lha	6ff94f4249dc73afc1c320fe6e1c82bdef5a7928357c7132a4f9812c491b8246
GSM_Text_Msgr.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/GSM_Text_Msgr.lha	3369da62689aad1b9c5aa9a4544a17e9a32c1b5e361ef238be41a395598e894c
GS_Hint.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/irc/GS_Hint.lha	3c2c834092f14bed4c3c1b4a0c238f9abc99ce985f39f2261864fd81cec4dd9c
GUI-Archie097c.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/GUI-Archie097c.lha	bc9bc889c1b4b5128a1fd7be755e4e235c47d0d4c927be8466a9ebf258952270
GUItcp.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/GUItcp.lha	b4201bc059bb92d1b37e681a1a7cdaa5d85471be884196e9d570719f85db27c0
GadReq.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/GadReq.lha	d007a015d46b2c731f727572b5ea9ed022d6ab6110322d4b03ba4ef2042f755c
GamePaket_01.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/ambos/GamePaket_01.lha	73710ea5c20c5d6f2987fe0df6e610396a330a892a84621a993dffe10b14d99b
GateX1_0.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/GateX1_0.lha	49bd31b8f2529e4ef5c3f8328d55fcb0024c4b8914031ee1a4586ec4bbcc8bde
Gawd.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/Gawd.lha	9fec479146837b42a3c7fd28dcbf54b54920ec2931337aadc3978e413b8ac834
GcallWait.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/GcallWait.lha	44e5694b1055daa2848efc5c3da2e23ae047defaa9e73c3ef4a6349bfad6e34b
GetAddress.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/GetAddress.lha	836aa77f270fc4284e2e166b883e4d5609a2d2d56ff1d14d64ec949a28b01d0a
GetAllHTML.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/GetAllHTML.lha	99afea84908169cd2c379d1274c2edad984f9759e598f4f5d294b46ac7ebd023
GetClient14.lha	GetClient	NO_SOCKETBASE_STORE opens=4	distinct=0	calls=0		scanner=7	comm/tcp/GetClient14.lha	b326a8be4f2f90f0f7f182b6df5fd8ba7f7cded2e24d8ebb3576ea0a67c6cc2a
GetMODinfo.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/irc/GetMODinfo.lha	a93b915e5ecf4ae4a2823579a19e9da5ab5bb522eea3b675a4985a16ed1a0d06
GetMail3.lha	GetMail.68020.v4	OK	distinct=8	calls=11	socket,connect,send,recv,shutdown,CloseSocket,Errno,gethostbyname	scanner=7	comm/tcp/GetMail3.lha	8782f34172ca58d5407fb4d5443ce9e0a2bf3283a86c2f6200839766ecf97e92
GetMail3.lha	GetMail.68020.v3	OK	distinct=8	calls=11	socket,connect,send,recv,shutdown,CloseSocket,Errno,gethostbyname	scanner=7	comm/tcp/GetMail3.lha	8782f34172ca58d5407fb4d5443ce9e0a2bf3283a86c2f6200839766ecf97e92
GetMail3.lha	GetMail.68000.v4	OK	distinct=8	calls=11	socket,connect,send,recv,shutdown,CloseSocket,Errno,gethostbyname	scanner=7	comm/tcp/GetMail3.lha	8782f34172ca58d5407fb4d5443ce9e0a2bf3283a86c2f6200839766ecf97e92
GetMail3.lha	GetMail.68000.v3	OK	distinct=8	calls=11	socket,connect,send,recv,shutdown,CloseSocket,Errno,gethostbyname	scanner=7	comm/tcp/GetMail3.lha	8782f34172ca58d5407fb4d5443ce9e0a2bf3283a86c2f6200839766ecf97e92
GetMailSRC.lha	GetMail-020-V4	OK	distinct=8	calls=11	socket,connect,send,recv,shutdown,CloseSocket,Errno,gethostbyname	scanner=7	comm/tcp/GetMailSRC.lha	ebeaafca362ae98b65be2ac9b4c627e95758283fa93f7c28c058c02dd9577355
GetMailSRC.lha	GetMail-020-V3	OK	distinct=8	calls=11	socket,connect,send,recv,shutdown,CloseSocket,Errno,gethostbyname	scanner=7	comm/tcp/GetMailSRC.lha	ebeaafca362ae98b65be2ac9b4c627e95758283fa93f7c28c058c02dd9577355
GetMailSRC.lha	GetMail-000-V4	OK	distinct=8	calls=11	socket,connect,send,recv,shutdown,CloseSocket,Errno,gethostbyname	scanner=7	comm/tcp/GetMailSRC.lha	ebeaafca362ae98b65be2ac9b4c627e95758283fa93f7c28c058c02dd9577355
GetMailSRC.lha	GetMail-000-V3	OK	distinct=8	calls=11	socket,connect,send,recv,shutdown,CloseSocket,Errno,gethostbyname	scanner=7	comm/tcp/GetMailSRC.lha	ebeaafca362ae98b65be2ac9b4c627e95758283fa93f7c28c058c02dd9577355
GetMailWD.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/GetMailWD.lha	0ec4ad9fc0cca150c2077fc2b0ce3322f8a9129ca0fe85f0da647016109a64a5
GetMailv1.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/GetMailv1.lha	b66aad98bc95a49b7509d665b97b0f4fafe8bf2952c995acafab03a414965539
GetShort.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/bbs/GetShort.lha	c3facc12914bd4177d5567a46f2b2b04fe968bd5df3f0d81daf3b4c4f46e6ab5
GetURL-1.06.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/GetURL-1.06.lha	448098b6d6e264c685b2069bb8de566ab7d2d6afc1851e4ce7c660f4c5b186c7
GetURL1.0.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/GetURL1.0.lha	d4dc21b0c0d3813cab6711b51a2f12146e2ce83cfde31de098f0fdfc089610f6
GhostMail07b.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/GhostMail07b.lha	2cdd4591205eafcacdb159875e0cb637d69ed330ba7c8e9d746d3f9c14e9b49a
Gir06.lha	Gir06/tools/littlegir_040	NO_SOCKETBASE_STORE opens=3	distinct=0	calls=0		scanner=7	comm/tcp/Gir06.lha	8a793a989fb04b4a682bb5c974be847496702e60a9e6eba3f520b503374fe8b3
Gir06.lha	Gir06/tools/littlegir_020	NO_SOCKETBASE_STORE opens=3	distinct=0	calls=0		scanner=7	comm/tcp/Gir06.lha	8a793a989fb04b4a682bb5c974be847496702e60a9e6eba3f520b503374fe8b3
Gir06.lha	Gir06/Gir_040/VirtualGir	OK	distinct=8	calls=18	socket,connect,send,recv,shutdown,setsockopt,inet_addr,gethostbyname	scanner=7	comm/tcp/Gir06.lha	8a793a989fb04b4a682bb5c974be847496702e60a9e6eba3f520b503374fe8b3
Gir06.lha	Gir06/Gir_040/Girserver	NO_SOCKETBASE_STORE opens=3	distinct=0	calls=0		scanner=7	comm/tcp/Gir06.lha	8a793a989fb04b4a682bb5c974be847496702e60a9e6eba3f520b503374fe8b3
Gir06.lha	Gir06/Gir_040/Gir06	OK	distinct=8	calls=20	socket,connect,send,recv,shutdown,setsockopt,inet_addr,gethostbyname	scanner=7	comm/tcp/Gir06.lha	8a793a989fb04b4a682bb5c974be847496702e60a9e6eba3f520b503374fe8b3
Gir06.lha	Gir06/Gir_020/VirtualGir	OK	distinct=8	calls=18	socket,connect,send,recv,shutdown,setsockopt,inet_addr,gethostbyname	scanner=7	comm/tcp/Gir06.lha	8a793a989fb04b4a682bb5c974be847496702e60a9e6eba3f520b503374fe8b3
Gir06.lha	Gir06/Gir_020/Girserver	NO_SOCKETBASE_STORE opens=3	distinct=0	calls=0		scanner=7	comm/tcp/Gir06.lha	8a793a989fb04b4a682bb5c974be847496702e60a9e6eba3f520b503374fe8b3
Gir06.lha	Gir06/Gir_020/Gir06	OK	distinct=8	calls=20	socket,connect,send,recv,shutdown,setsockopt,inet_addr,gethostbyname	scanner=7	comm/tcp/Gir06.lha	8a793a989fb04b4a682bb5c974be847496702e60a9e6eba3f520b503374fe8b3
GitFetch.lha	GitFetch/gftest	OK	distinct=8	calls=8	socket,connect,send,recv,CloseSocket,WaitSelect,inet_addr,gethostbyname	scanner=7	comm/tcp/GitFetch.lha	1ba4b54aecb2e80873eaf8ee3475fc861c634812fdf8c72acc9dcc870efc16b7
GitFetch.lha	GitFetch/GitFetch	OK	distinct=8	calls=8	socket,connect,send,recv,CloseSocket,WaitSelect,inet_addr,gethostbyname	scanner=7	comm/tcp/GitFetch.lha	1ba4b54aecb2e80873eaf8ee3475fc861c634812fdf8c72acc9dcc870efc16b7
